Frame,BodyID,PointID,X_mm,Y_mm,Z_mm,ShoulderOpening_deg,ShoulderInclination_deg,Elbow_deg
75,0,26,-102.07,548.36,50.38,110.85,90.04,79.85
75,0,27,-113.88,594.04,60.19,110.85,90.04,79.85
75,0,28,-80.13,638.45,59.72,110.85,90.04,79.85
75,0,29,19.56,649.5,19.38,110.85,90.04,79.85
75,0,30,-125.09,634.59,23.56,110.85,90.04,79.85
75,0,31,-107.84,638.56,-83.09,110.85,90.04,79.85
75,0,32,136.76,-940.96,32.12,110.85,90.04,79.85
75,0,33,-18.06,-955.92,-25.02,110.85,90.04,79.85
76,0,0,0.0,0.0,0.0,110.59,88.9,79.23
76,0,1,-9.03,144.03,-10.17,110.59,88.9,79.23
76,0,2,-16.71,288.18,-19.88,110.59,88.9,79.23
76,0,3,-24.39,432.32,-29.59,110.59,88.9,79.23
76,0,4,10.18,436.22,-10.81,110.59,88.9,79.23
76,0,5,119.94,446.09,48.9,110.59,88.9,79.23
76,0,6,199.34,230.62,120.4,110.59,88.9,79.23
76,0,7,110.12,229.29,333.76,110.59,88.9,79.23
76,0,8,92.28,229.03,376.43,110.59,88.9,79.23
76,0,9,56.59,228.5,461.77,110.59,88.9,79.23
76,0,10,28.11,205.22,399.58,110.59,88.9,79.23
76,0,11,-59.05,429.99,-48.47,110.59,88.9,79.23
76,0,12,-168.81,420.12,-108.19,110.59,88.9,79.23
76,0,13,-348.24,301.73,-0.32,110.59,88.9,79.23
76,0,14,-508.56,373.08,150.31,110.59,88.9,79.23
76,0,15,-540.62,387.35,180.44,110.59,88.9,79.23
76,0,16,-604.75,415.89,240.69,110.59,88.9,79.23
76,0,17,-538.88,388.73,252.65,110.59,88.9,79.23
76,0,18,77.18,6.9,29.15,110.59,88.9,79.23
76,0,19,94.97,-442.05,54.36,110.59,88.9,79.23
76,0,20,112.78,-841.28,71.54,110.59,88.9,79.23
76,0,21,74.58,-938.17,187.96,110.59,88.9,79.23
76,0,22,-77.18,-6.9,-29.15,110.59,88.9,79.23
76,0,23,-59.39,-455.84,-3.94,110.59,88.9,79.23
76,0,24,-41.58,-855.07,13.24,110.59,88.9,79.23
76,0,25,-79.78,-951.96,129.66,110.59,88.9,79.23
76,0,26,-97.67,550.05,49.34,110.59,88.9,79.23
76,0,27,-108.75,595.98,58.82,110.59,88.9,79.23
76,0,28,-74.19,639.77,58.54,110.59,88.9,79.23
76,0,29,26.12,648.83,19.27,110.59,88.9,79.23
76,0,30,-118.82,636.57,21.89,110.59,88.9,79.23
76,0,31,-100.32,639.75,-84.57,110.59,88.9,79.23
76,0,32,131.45,-942.06,38.46,110.59,88.9,79.23
76,0,33,-22.91,-955.85,-19.84,110.59,88.9,79.23
77,0,0,0.0,0.0,0.0,110.32,88.0,78.77
77,0,1,-8.25,144.06,-9.98,110.32,88.0,78.77
77,0,2,-15.15,288.22,-19.49,110.32,88.0,78.77
77,0,3,-22.05,432.38,-29.0,110.32,88.0,78.77
77,0,4,12.44,436.07,-10.04,110.32,88.0,78.77
77,0,5,121.98,445.29,50.29,110.32,88.0,78.77
77,0,6,200.99,231.12,126.02,110.32,88.0,78.77
77,0,7,110.76,233.64,338.94,110.32,88.0,78.77
77,0,8,92.72,234.14,381.52,110.32,88.0,78.77
77,0,9,56.62,235.14,466.69,110.32,88.0,78.77
77,0,10,28.44,210.76,404.8,110.32,88.0,78.77
77,0,11,-56.61,430.26,-48.07,110.32,88.0,78.77
77,0,12,-166.15,421.04,-108.4,110.32,88.0,78.77
77,0,13,-343.19,303.94,4.7,110.32,88.0,78.77
77,0,14,-500.83,377.29,157.19,110.32,88.0,78.77
77,0,15,-532.36,391.95,187.69,110.32,88.0,78.77
77,0,16,-595.41,421.29,248.69,110.32,88.0,78.77
77,0,17,-529.25,394.48,259.83,110.32,88.0,78.77
77,0,18,77.04,6.46,29.6,110.32,88.0,78.77
77,0,19,93.32,-442.52,55.01,110.32,88.0,78.77
77,0,20,109.6,-841.79,72.92,110.32,88.0,78.77
77,0,21,70.38,-938.35,189.27,110.32,88.0,78.77
77,0,22,-77.04,-6.46,-29.6,110.32,88.0,78.77
77,0,23,-60.76,-455.45,-4.18,110.32,88.0,78.77
77,0,24,-44.48,-854.72,13.73,110.32,88.0,78.77
77,0,25,-83.7,-951.28,130.08,110.32,88.0,78.77
77,0,26,-94.58,550.67,49.78,110.32,88.0,78.77
77,0,27,-105.27,596.69,59.3,110.32,88.0,78.77
77,0,28,-70.28,640.15,59.28,110.32,88.0,78.77
77,0,29,30.32,648.3,20.54,110.32,88.0,78.77
77,0,30,-114.74,637.45,22.4,110.32,88.0,78.77
77,0,31,-95.66,640.65,-83.97,110.32,88.0,78.77
77,0,32,128.09,-942.69,40.11,110.32,88.0,78.77
77,0,33,-25.99,-955.62,-19.09,110.32,88.0,78.77
78,0,0,0.0,0.0,0.0,110.09,87.33,78.51
78,0,1,-7.31,144.19,-10.04,110.09,87.33,78.51
78,0,2,-13.14,288.49,-19.56,110.09,87.33,78.51
78,0,3,-18.98,432.79,-29.08,110.09,87.33,78.51
78,0,4,15.48,436.23,-9.98,110.09,87.33,78.51
78,0,5,124.94,444.67,50.77,110.09,87.33,78.51
78,0,6,202.32,231.91,132.05,110.09,87.33,78.51
78,0,7,111.41,240.28,344.57,110.09,87.33,78.51
78,0,8,93.23,241.96,387.07,110.09,87.33,78.51
78,0,9,56.87,245.31,472.07,110.09,87.33,78.51
78,0,10,28.72,219.57,410.7,110.09,87.33,78.51
78,0,11,-53.51,430.92,-48.28,110.09,87.33,78.51
78,0,12,-162.97,422.48,-109.04,110.09,87.33,78.51
78,0,13,-337.81,306.51,8.6,110.09,87.33,78.51
78,0,14,-492.78,381.47,163.07,110.09,87.33,78.51
78,0,15,-523.77,396.46,193.97,110.09,87.33,78.51
78,0,16,-585.76,426.44,255.76,110.09,87.33,78.51
78,0,17,-519.37,399.83,266.01,110.09,87.33,78.51
78,0,18,76.89,5.99,30.0,110.09,87.33,78.51
78,0,19,91.13,-443.04,56.01,110.09,87.33,78.51
78,0,20,106.11,-842.39,73.22,110.09,87.33,78.51
78,0,21,66.0,-939.05,189.18,110.09,87.33,78.51
78,0,22,-76.89,-5.99,-30.0,110.09,87.33,78.51
78,0,23,-62.65,-455.01,-3.98,110.09,87.33,78.51
78,0,24,-47.67,-854.36,13.23,110.09,87.33,78.51
78,0,25,-87.77,-951.03,129.19,110.09,87.33,78.51
78,0,26,-90.33,552.87,48.14,110.09,87.33,78.51
78,0,27,-99.74,599.17,57.75,110.09,87.33,78.51
78,0,28,-63.24,641.34,59.6,110.09,87.33,78.51
78,0,29,39.07,646.24,24.93,110.09,87.33,78.51
78,0,30,-106.29,640.61,20.95,110.09,87.33,78.51
78,0,31,-82.89,644.18,-84.56,110.09,87.33,78.51
78,0,32,124.47,-943.28,40.3,110.09,87.33,78.51
78,0,33,-29.3,-955.25,-19.69,110.09,87.33,78.51
79,0,0,0.0,0.0,0.0,110.15,87.58,78.81
79,0,1,-6.62,144.18,-10.67,110.15,87.58,78.81
79,0,2,-11.76,288.45,-20.8,110.15,87.58,78.81
79,0,3,-16.89,432.73,-30.94,110.15,87.58,78.81
79,0,4,17.69,436.08,-12.04,110.15,87.58,78.81
79,0,5,127.54,444.21,48.11,110.15,87.58,78.81
79,0,6,203.14,232.21,132.99,110.15,87.58,78.81
79,0,7,113.35,245.47,345.73,110.15,87.58,78.81
79,0,8,95.39,248.12,388.28,110.15,87.58,78.81
79,0,9,59.48,253.42,473.38,110.15,87.58,78.81
79,0,10,30.77,226.84,412.63,110.15,87.58,78.81
79,0,11,-51.53,430.95,-49.95,110.15,87.58,78.81
79,0,12,-161.37,422.82,-110.1,110.15,87.58,78.81
79,0,13,-336.81,307.17,7.0,110.15,87.58,78.81
79,0,14,-491.5,382.21,161.72,110.15,87.58,78.81
79,0,15,-522.44,397.22,192.66,110.15,87.58,78.81
79,0,16,-584.32,427.23,254.55,110.15,87.58,78.81
79,0,17,-518.05,400.27,264.72,110.15,87.58,78.81
79,0,18,76.96,5.74,29.82,110.15,87.58,78.81
79,0,19,88.75,-443.26,57.36,110.15,87.58,78.81
79,0,20,103.39,-842.75,71.19,110.15,87.58,78.81
79,0,21,63.48,-940.35,186.43,110.15,87.58,78.81
79,0,22,-76.96,-5.74,-29.82,110.15,87.58,78.81
79,0,23,-65.17,-454.74,-2.28,110.15,87.58,78.81
79,0,24,-50.54,-854.24,11.54,110.15,87.58,78.81
79,0,25,-90.44,-951.84,126.79,110.15,87.58,78.81
79,0,26,-89.07,552.33,46.43,110.15,87.58,78.81
79,0,27,-98.88,598.58,56.01,110.15,87.58,78.81
79,0,28,-62.75,641.12,57.64,110.15,87.58,78.81
79,0,29,39.43,646.92,22.51,110.15,87.58,78.81
79,0,30,-105.97,639.93,19.16,110.15,87.58,78.81
79,0,31,-83.04,643.54,-86.52,110.15,87.58,78.81
79,0,32,121.57,-943.38,37.38,110.15,87.58,78.81
79,0,33,-32.35,-954.87,-22.26,110.15,87.58,78.81
80,0,0,0.0,0.0,0.0,110.25,87.85,78.95
80,0,1,-6.62,144.16,-10.88,110.25,87.85,78.95
80,0,2,-11.79,288.41,-21.26,110.25,87.85,78.95
80,0,3,-16.97,432.67,-31.63,110.25,87.85,78.95
80,0,4,17.69,436.05,-12.88,110.25,87.85,78.95
80,0,5,127.8,444.3,46.85,110.25,87.85,78.95
80,0,6,203.01,233.0,133.95,110.25,87.85,78.95
80,0,7,114.01,249.05,346.89,110.25,87.85,78.95
80,0,8,96.21,252.26,389.48,110.25,87.85,78.95
80,0,9,60.61,258.68,474.66,110.25,87.85,78.95
80,0,10,31.59,231.48,414.31,110.25,87.85,78.95
80,0,11,-51.68,430.86,-50.5,110.25,87.85,78.95
80,0,12,-161.79,422.62,-110.22,110.25,87.85,78.95
80,0,13,-338.28,306.96,5.38,110.25,87.85,78.95
80,0,14,-493.65,381.79,159.6,110.25,87.85,78.95
80,0,15,-524.72,396.76,190.44,110.25,87.85,78.95
80,0,16,-586.87,426.69,252.13,110.25,87.85,78.95
80,0,17,-520.73,399.46,262.56,110.25,87.85,78.95
80,0,18,77.02,5.78,29.63,110.25,87.85,78.95
80,0,19,87.64,-443.26,57.06,110.25,87.85,78.95
80,0,20,99.77,-842.7,74.54,110.25,87.85,78.95
80,0,21,59.45,-938.97,190.75,110.25,87.85,78.95
80,0,22,-77.02,-5.78,-29.63,110.25,87.85,78.95
80,0,23,-66.39,-454.81,-2.2,110.25,87.85,78.95
80,0,24,-54.27,-854.25,15.29,110.25,87.85,78.95
80,0,25,-94.59,-950.52,131.5,110.25,87.85,78.95
80,0,26,-89.64,551.99,46.14,110.25,87.85,78.95
80,0,27,-100.25,598.21,55.3,110.25,87.85,78.95
80,0,28,-65.05,641.64,55.15,110.25,87.85,78.95
80,0,29,35.97,649.22,16.75,110.25,87.85,78.95
80,0,30,-109.44,638.82,18.0,110.25,87.85,78.95
80,0,31,-89.8,641.23,-88.52,110.25,87.85,78.95
80,0,32,117.25,-943.75,41.64,110.25,87.85,78.95
80,0,33,-36.79,-955.3,-17.62,110.25,87.85,78.95
81,0,0,0.0,0.0,0.0,110.33,87.93,78.9
81,0,1,-6.87,144.14,-10.73,110.33,87.93,78.9
81,0,2,-12.38,288.37,-20.99,110.33,87.93,78.9
81,0,3,-17.88,432.6,-31.24,110.33,87.93,78.9
81,0,4,16.79,436.04,-12.55,110.33,87.93,78.9
81,0,5,127.05,444.49,47.01,110.33,87.93,78.9
81,0,6,202.74,233.31,134.03,110.33,87.93,78.9
81,0,7,114.08,249.27,347.13,110.33,87.93,78.9
81,0,8,96.34,252.46,389.75,110.33,87.93,78.9
81,0,9,60.88,258.84,474.99,110.33,87.93,78.9
81,0,10,31.8,231.58,414.7,110.33,87.93,78.9
81,0,11,-52.62,430.73,-50.04,110.33,87.93,78.9
81,0,12,-162.87,422.28,-109.6,110.33,87.93,78.9
81,0,13,-340.42,306.98,4.76,110.33,87.93,78.9
81,0,14,-496.54,382.07,158.11,110.33,87.93,78.9
81,0,15,-527.77,397.09,188.78,110.33,87.93,78.9
81,0,16,-590.22,427.13,250.12,110.33,87.93,78.9
81,0,17,-524.22,399.7,260.93,110.33,87.93,78.9
81,0,18,77.09,5.86,29.4,110.33,87.93,78.9
81,0,19,87.87,-443.19,56.51,110.33,87.93,78.9
81,0,20,99.05,-842.54,76.44,110.33,87.93,78.9
81,0,21,58.79,-937.99,193.35,110.33,87.93,78.9
81,0,22,-77.09,-5.86,-29.4,110.33,87.93,78.9
81,0,23,-66.31,-454.92,-2.3,110.33,87.93,78.9
81,0,24,-55.13,-854.26,17.64,110.33,87.93,78.9
81,0,25,-95.39,-949.72,134.55,110.33,87.93,78.9
81,0,26,-89.56,552.52,46.58,110.33,87.93,78.9
81,0,27,-100.17,598.8,55.44,110.33,87.93,78.9
81,0,28,-65.14,642.37,54.16,110.33,87.93,78.9
81,0,29,35.14,649.88,13.81,110.33,87.93,78.9
81,0,30,-110.21,638.98,17.86,110.33,87.93,78.9
81,0,31,-92.55,640.3,-89.03,110.33,87.93,78.9
81,0,32,116.19,-943.83,44.12,110.33,87.93,78.9
81,0,33,-37.98,-955.56,-14.68,110.33,87.93,78.9
82,0,0,0.0,0.0,0.0,110.46,87.84,78.65
82,0,1,-7.22,143.98,-10.55,110.46,87.84,78.65
82,0,2,-13.18,288.05,-20.68,110.46,87.84,78.65
82,0,3,-19.15,432.13,-30.8,110.46,87.84,78.65
82,0,4,15.57,435.65,-12.29,110.46,87.84,78.65
82,0,5,126.08,444.37,46.75,110.46,87.84,78.65
82,0,6,201.83,232.55,132.04,110.46,87.84,78.65
82,0,7,114.0,247.17,345.54,110.46,87.84,78.65
82,0,8,96.44,250.09,388.25,110.46,87.84,78.65
82,0,9,61.3,255.93,473.65,110.46,87.84,78.65
82,0,10,31.97,229.13,413.29,110.46,87.84,78.65
82,0,11,-53.93,430.17,-49.42,110.46,87.84,78.65
82,0,12,-164.44,421.44,-108.46,110.46,87.84,78.65
82,0,13,-343.77,307.65,4.54,110.46,87.84,78.65
82,0,14,-500.67,384.13,156.35,110.46,87.84,78.65
82,0,15,-532.05,399.43,186.71,110.46,87.84,78.65
82,0,16,-594.81,430.02,247.43,110.46,87.84,78.65
82,0,17,-529.11,402.16,258.87,110.46,87.84,78.65
82,0,18,77.24,6.0,28.93,110.46,87.84,78.65
82,0,19,88.34,-443.08,55.58,110.46,87.84,78.65
82,0,20,99.81,-842.44,75.05,110.46,87.84,78.65
82,0,21,60.29,-938.03,192.1,110.46,87.84,78.65
82,0,22,-77.24,-6.0,-28.93,110.46,87.84,78.65
82,0,23,-66.14,-455.07,-2.28,110.46,87.84,78.65
82,0,24,-54.68,-854.43,17.19,110.46,87.84,78.65
82,0,25,-94.2,-950.02,134.24,110.46,87.84,78.65
82,0,26,-91.01,552.99,45.63,110.46,87.84,78.65
82,0,27,-101.9,599.38,53.75,110.46,87.84,78.65
82,0,28,-67.21,643.22,51.31,110.46,87.84,78.65
82,0,29,32.66,650.77,9.73,110.46,87.84,78.65
82,0,30,-112.66,638.81,15.53,110.46,87.84,78.65
82,0,31,-96.13,638.3,-91.64,110.46,87.84,78.65
82,0,32,116.8,-943.7,42.52,110.46,87.84,78.65
82,0,33,-37.69,-955.69,-15.34,110.46,87.84,78.65
83,0,0,0.0,0.0,0.0,110.42,84.71,77.59
83,0,1,-8.03,142.57,-15.97,110.42,84.71,77.59
83,0,2,-14.65,285.27,-31.44,110.42,84.71,77.59
83,0,3,-21.27,427.97,-46.91,110.42,84.71,77.59
83,0,4,12.86,432.39,-28.0,110.42,84.71,77.59
83,0,5,122.24,444.06,32.79,110.42,84.71,77.59
83,0,6,199.58,230.39,111.25,110.42,84.71,77.59
83,0,7,107.85,235.53,323.36,110.42,84.71,77.59
83,0,8,89.51,236.56,365.78,110.42,84.71,77.59
83,0,9,52.82,238.62,450.63,110.42,84.71,77.59
83,0,10,24.98,213.75,388.81,110.42,84.71,77.59
83,0,11,-55.48,425.1,-65.98,110.42,84.71,77.59
83,0,12,-164.86,413.44,-126.78,110.42,84.71,77.59
83,0,13,-345.98,306.07,-10.77,110.42,84.71,77.59
83,0,14,-505.15,390.66,133.93,110.42,84.71,77.59
83,0,15,-536.98,407.58,162.88,110.42,84.71,77.59
83,0,16,-600.65,441.42,220.76,110.42,84.71,77.59
83,0,17,-535.23,414.24,234.76,110.42,84.71,77.59
83,0,18,76.15,7.64,29.9,110.42,84.71,77.59
83,0,19,86.75,-440.64,67.77,110.42,84.71,77.59
83,0,20,102.16,-839.91,86.42,110.42,84.71,77.59
83,0,21,61.7,-936.23,202.54,110.42,84.71,77.59
83,0,22,-76.15,-7.64,-29.9,110.42,84.71,77.59
83,0,23,-65.55,-455.91,7.98,110.42,84.71,77.59
83,0,24,-50.15,-855.18,26.62,110.42,84.71,77.59
83,0,25,-90.6,-951.5,142.75,110.42,84.71,77.59
83,0,26,-94.75,549.17,27.56,110.42,84.71,77.59
83,0,27,-106.51,595.53,34.72,110.42,84.71,77.59
83,0,28,-72.76,640.01,30.8,110.42,84.71,77.59
83,0,29,26.46,648.63,-12.2,110.42,84.71,77.59
83,0,30,-118.55,633.82,-4.3,110.42,84.71,77.59
83,0,31,-103.29,631.07,-111.66,110.42,84.71,77.59
83,0,32,120.78,-940.89,53.92,110.42,84.71,77.59
83,0,33,-31.52,-956.16,-5.87,110.42,84.71,77.59
84,0,0,0.0,0.0,0.0,110.34,84.47,77.65
84,0,1,-7.68,142.41,-16.59,110.34,84.47,77.65
84,0,2,-13.93,284.95,-32.67,110.34,84.47,77.65
84,0,3,-20.17,427.49,-48.75,110.34,84.47,77.65
84,0,4,13.87,431.91,-29.75,110.34,84.47,77.65
84,0,5,123.05,443.6,31.42,110.34,84.47,77.65
84,0,6,200.85,230.4,110.68,110.34,84.47,77.65
84,0,7,108.49,235.81,322.5,110.34,84.47,77.65
84,0,8,90.02,236.89,364.87,110.34,84.47,77.65
84,0,9,53.08,239.06,449.6,110.34,84.47,77.65
84,0,10,25.5,213.94,387.77,110.34,84.47,77.65
84,0,11,-54.28,424.62,-67.93,110.34,84.47,77.65
84,0,12,-163.46,412.94,-129.1,110.34,84.47,77.65
84,0,13,-343.8,305.59,-11.86,110.34,84.47,77.65
84,0,14,-502.54,390.39,133.2,110.34,84.47,77.65
84,0,15,-534.29,407.35,162.21,110.34,84.47,77.65
84,0,16,-597.79,441.27,220.23,110.34,84.47,77.65
84,0,17,-532.24,414.31,234.05,110.34,84.47,77.65
84,0,18,75.94,7.62,30.27,110.34,84.47,77.65
84,0,19,85.8,-440.54,69.68,110.34,84.47,77.65
84,0,20,101.84,-839.85,86.77,110.34,84.47,77.65
84,0,21,60.96,-936.72,202.29,110.34,84.47,77.65
84,0,22,-75.94,-7.62,-30.27,110.34,84.47,77.65
84,0,23,-66.08,-455.79,9.14,110.34,84.47,77.65
84,0,24,-50.05,-855.1,26.22,110.34,84.47,77.65
84,0,25,-90.92,-951.97,141.74,110.34,84.47,77.65
84,0,26,-94.44,548.91,24.56,110.34,84.47,77.65
84,0,27,-106.26,595.29,31.48,110.34,84.47,77.65
84,0,28,-72.42,639.75,27.87,110.34,84.47,77.65
84,0,29,27.31,648.19,-13.97,110.34,84.47,77.65
84,0,30,-117.8,633.51,-7.76,110.34,84.47,77.65
84,0,31,-101.26,630.52,-114.94,110.34,84.47,77.65
84,0,32,120.8,-940.67,53.95,110.34,84.47,77.65
84,0,33,-31.08,-955.91,-6.59,110.34,84.47,77.65
87,1,0,0.0,0.0,0.0,114.14,139.01,127.63
87,1,1,0.05,144.55,-0.39,114.14,139.01,127.63
87,1,2,1.5,289.09,-0.37,114.14,139.01,127.63
87,1,3,2.96,433.64,-0.35,114.14,139.01,127.63
87,1,4,39.77,434.05,13.98,114.14,139.01,127.63
87,1,5,155.63,432.87,59.11,114.14,139.01,127.63
87,1,6,203.25,221.72,95.31,114.14,139.01,127.63
87,1,7,250.05,18.48,127.46,114.14,139.01,127.63
87,1,8,259.41,-22.17,133.89,114.14,139.01,127.63
87,1,9,278.13,-103.46,146.75,114.14,139.01,127.63
87,1,10,222.77,-76.03,123.76,114.14,139.01,127.63
87,1,11,-33.83,434.79,-14.68,114.14,139.01,127.63
87,1,12,-149.7,435.97,-59.81,114.14,139.01,127.63
87,1,13,-270.76,265.33,6.45,114.14,139.01,127.63
87,1,14,-384.86,97.78,65.07,114.14,139.01,127.63
87,1,15,-407.68,64.27,76.79,114.14,139.01,127.63
87,1,16,-453.32,-2.76,100.24,114.14,139.01,127.63
87,1,17,-391.96,14.51,117.08,114.14,139.01,127.63
87,1,18,75.84,0.04,22.95,114.14,139.01,127.63
87,1,19,74.6,-449.95,25.48,114.14,139.01,127.63
87,1,20,76.32,-849.89,18.39,114.14,139.01,127.63
87,1,21,42.0,-952.05,131.46,114.14,139.01,127.63
87,1,22,-75.84,-0.04,-22.95,114.14,139.01,127.63
87,1,23,-77.08,-450.03,-20.42,114.14,139.01,127.63
87,1,24,-75.36,-849.96,-27.51,114.14,139.01,127.63
87,1,25,-109.68,-952.13,85.56,114.14,139.01,127.63
87,1,26,-62.28,547.25,52.15,114.14,139.01,127.63
87,1,27,-71.84,588.74,54.34,114.14,139.01,127.63
87,1,28,-40.87,626.82,49.2,114.14,139.01,127.63
87,1,29,48.68,629.08,15.72,114.14,139.01,127.63
87,1,30,-79.65,619.6,16.63,114.14,139.01,127.63
87,1,31,-61.21,608.62,-76.56,114.14,139.01,127.63
87,1,32,88.34,-949.14,-21.66,114.14,139.01,127.63
87,1,33,-63.34,-949.22,-67.56,114.14,139.01,127.63
88,1,0,0.0,0.0,0.0,114.09,139.2,127.95
88,1,1,0.9,144.53,-0.11,114.09,139.2,127.95
88,1,2,3.18,289.04,0.16,114.09,139.2,127.95
88,1,3,5.46,433.55,0.43,114.09,139.2,127.95
88,1,4,42.4,433.73,14.4,114.09,139.2,127.95
88,1,5,158.71,431.81,58.37,114.09,139.2,127.95
88,1,6,206.02,220.69,95.25,114.09,139.2,127.95
88,1,7,252.51,17.46,127.99,114.09,139.2,127.95
88,1,8,261.81,-23.18,134.53,114.09,139.2,127.95
88,1,9,280.4,-104.47,147.63,114.09,139.2,127.95
88,1,10,224.88,-76.98,125.09,114.09,139.2,127.95
88,1,11,-31.46,434.95,-13.53,114.09,139.2,127.95
88,1,12,-147.77,436.86,-57.51,114.09,139.2,127.95
88,1,13,-268.0,265.84,9.33,114.09,139.2,127.95
88,1,14,-381.36,97.97,68.51,114.09,139.2,127.95
88,1,15,-404.04,64.39,80.35,114.09,139.2,127.95
88,1,16,-449.38,-2.76,104.02,114.09,139.2,127.95
88,1,17,-387.86,14.48,120.27,114.09,139.2,127.95
88,1,18,76.05,-0.46,22.23,114.09,139.2,127.95
88,1,19,72.19,-450.44,23.93,114.09,139.2,127.95
88,1,20,70.27,-850.42,20.23,114.09,139.2,127.95
88,1,21,36.12,-951.31,134.49,114.09,139.2,127.95
88,1,22,-76.05,0.46,-22.23,114.09,139.2,127.95
88,1,23,-79.92,-449.52,-20.53,114.09,139.2,127.95
88,1,24,-81.83,-849.5,-24.22,114.09,139.2,127.95
88,1,25,-115.98,-950.4,90.03,114.09,139.2,127.95
88,1,26,-57.54,547.81,54.18,114.09,139.2,127.95
88,1,27,-66.67,589.38,56.51,114.09,139.2,127.95
88,1,28,-35.49,627.16,50.6,114.09,139.2,127.95
88,1,29,53.27,628.56,15.1,114.09,139.2,127.95
88,1,30,-75.06,620.24,18.94,114.09,139.2,127.95
88,1,31,-58.84,608.94,-74.61,114.09,139.2,127.95
88,1,32,81.01,-950.11,-19.08,114.09,139.2,127.95
88,1,33,-71.09,-949.19,-63.54,114.09,139.2,127.95
89,1,0,0.0,0.0,0.0,113.93,139.45,128.23
89,1,1,3.53,144.56,0.97,113.93,139.45,128.23
89,1,2,7.92,289.09,2.18,113.93,139.45,128.23
89,1,3,12.32,433.63,3.39,113.93,139.45,128.23
89,1,4,49.37,433.18,17.13,113.93,139.45,128.23
89,1,5,165.92,429.27,60.38,113.93,139.45,128.23
89,1,6,218.75,218.8,94.16,113.93,139.45,128.23
89,1,7,270.44,16.27,124.2,113.93,139.45,128.23
89,1,8,280.78,-24.23,130.21,113.93,139.45,128.23
89,1,9,301.45,-105.24,142.23,113.93,139.45,128.23
89,1,10,245.06,-78.83,120.44,113.93,139.45,128.23
89,1,11,-24.68,435.66,-10.34,113.93,139.45,128.23
89,1,12,-141.23,439.56,-53.58,113.93,139.45,128.23
89,1,13,-260.85,268.33,14.24,113.93,139.45,128.23
89,1,14,-373.72,100.27,74.33,113.93,139.45,128.23
89,1,15,-396.29,66.66,86.35,113.93,139.45,128.23
89,1,16,-441.44,-0.56,110.39,113.93,139.45,128.23
89,1,17,-379.63,16.53,125.87,113.93,139.45,128.23
89,1,18,76.15,-2.01,22.06,113.93,139.45,128.23
89,1,19,64.6,-451.86,20.15,113.93,139.45,128.23
89,1,20,55.0,-851.72,16.16,113.93,139.45,128.23
89,1,21,19.2,-952.03,130.43,113.93,139.45,128.23
89,1,22,-76.15,2.01,-22.06,113.93,139.45,128.23
89,1,23,-87.7,-447.84,-23.96,113.93,139.45,128.23
89,1,24,-97.3,-847.7,-27.95,113.93,139.45,128.23
89,1,25,-133.1,-948.02,86.31,113.93,139.45,128.23
89,1,26,-46.51,549.05,58.92,113.93,139.45,128.23
89,1,27,-54.63,590.76,61.55,113.93,139.45,128.23
89,1,28,-22.82,627.79,54.83,113.93,139.45,128.23
89,1,29,64.84,627.26,16.94,113.93,139.45,128.23
89,1,30,-63.35,621.82,24.3,113.93,139.45,128.23
89,1,31,-49.99,610.35,-69.56,113.93,139.45,128.23
89,1,32,63.73,-951.57,-23.25,113.93,139.45,128.23
89,1,33,-88.57,-947.55,-67.37,113.93,139.45,128.23
90,1,0,0.0,0.0,0.0,113.95,139.93,128.21
90,1,1,5.21,144.8,1.86,113.95,139.93,128.21
90,1,2,10.87,289.59,3.84,113.95,139.93,128.21
90,1,3,16.54,434.38,5.83,113.95,139.93,128.21
90,1,4,53.89,433.53,18.95,113.95,139.93,128.21
90,1,5,171.18,428.37,60.16,113.95,139.93,128.21
90,1,6,227.43,218.57,93.62,113.95,139.93,128.21
90,1,7,282.38,16.69,123.27,113.95,139.93,128.21
90,1,8,293.37,-23.68,129.2,113.95,139.93,128.21
90,1,9,315.35,-104.44,141.06,113.95,139.93,128.21
90,1,10,258.17,-78.82,120.28,113.95,139.93,128.21
90,1,11,-20.75,436.81,-7.28,113.95,139.93,128.21
90,1,12,-138.03,441.96,-48.49,113.95,139.93,128.21
90,1,13,-258.21,271.3,20.3,113.95,139.93,128.21
90,1,14,-371.7,103.79,81.25,113.95,139.93,128.21
90,1,15,-394.4,70.29,93.44,113.95,139.93,128.21
90,1,16,-439.8,3.28,117.82,113.95,139.93,128.21
90,1,17,-377.58,19.77,132.47,113.95,139.93,128.21
90,1,18,76.56,-3.02,21.06,113.95,139.93,128.21
90,1,19,60.46,-452.72,16.86,113.95,139.93,128.21
90,1,20,45.95,-852.44,13.83,113.95,139.93,128.21
90,1,21,10.5,-952.1,128.77,113.95,139.93,128.21
90,1,22,-76.56,3.02,-21.06,113.95,139.93,128.21
90,1,23,-92.66,-446.67,-25.27,113.95,139.93,128.21
90,1,24,-107.17,-846.39,-28.3,113.95,139.93,128.21
90,1,25,-142.62,-946.05,86.65,113.95,139.93,128.21
90,1,26,-38.58,551.68,60.94,113.95,139.93,128.21
90,1,27,-45.87,593.54,63.08,113.95,139.93,128.21
90,1,28,-13.63,629.84,54.85,113.95,139.93,128.21
90,1,29,72.84,627.06,14.58,113.95,139.93,128.21
90,1,30,-55.07,624.12,25.58,113.95,139.93,128.21
